county,year,month,chlorophyll,rain_mm,lst_c,sst_c,marine_heatwave_days,Nitrate,Total_Phosphorus,spec_cond,streamflow,stream_width,water_temp,tds,tss,turbidity,ph,conductivity,do_mg_l,salinity,Developed_Total,Agriculture_Total,Forest_Total,Shrub_Grass_Total,Wetlands_Total,OpenWater,county_population,total_valid_area_km2,urban_area_km2,urban_pct,non_urban_area_km2,non_urban_pct,roads_area_km2,roads_pct,urban_population_density_km2,non_urban_population_density_km2,total_population_density_km2,date
Marin,2024,7,24.634,0,29.18,15.1,1.02,0.243333333,NA,269.2,NA,NA,14.3,NA,NA,1.24,7.51,223.9,8.78,0.13,14.201942412000001,1.063798807,30.095849775,48.34106159,4.19880522,1.483480772,254743,2144.9079,117.5265,5.479326175,1950.4134,90.932268,76.968,3.588405824,2167.536683,130.6097466,118.7664048,2024-07-01
Marin,2024,8,20.566,2.555,27.689,14.07,0,0.24,NA,269.55,NA,NA,14.5,NA,NA,1.405,7.495,224.35,8.455,0.13,14.201942412000001,1.063798807,30.095849775,48.34106159,4.19880522,1.483480772,254743,2144.9079,117.5265,5.479326175,1950.4134,90.932268,76.968,3.588405824,2167.536683,130.6097466,118.7664048,2024-08-01
Marin,2024,9,19.845,5.24,27.056,15.035,0,0.225,NA,256.2,NA,NA,14.6,NA,NA,1.02,7.51,208,7.81,0.12,14.201942412000001,1.063798807,30.095849775,48.34106159,4.19880522,1.483480772,254743,2144.9079,117.5265,5.479326175,1950.4134,90.932268,76.968,3.588405824,2167.536683,130.6097466,118.7664048,2024-09-01
Marin,2024,10,17.716,17.438,21.777,14.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.201942412000001,1.063798807,30.095849775,48.34106159,4.19880522,1.483480772,254743,2144.9079,117.5265,5.479326175,1950.4134,90.932268,76.968,3.588405824,2167.536683,130.6097466,118.7664048,2024-10-01
Marin,2024,11,20.602,213.497,12.351,11.895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.201942412000001,1.063798807,30.095849775,48.34106159,4.19880522,1.483480772,254743,2144.9079,117.5265,5.479326175,1950.4134,90.932268,76.968,3.588405824,2167.536683,130.6097466,118.7664048,2024-11-01
Marin,2024,12,23.309,209.996,10.83,11.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.201942412000001,1.063798807,30.095849775,48.34106159,4.19880522,1.483480772,254743,2144.9079,117.5265,5.479326175,1950.4134,90.932268,76.968,3.588405824,2167.536683,130.6097466,118.7664048,2024-12-01
Monterey,2017,1,7.877,174.058,11.153,12.46,0,2.964909091,2.178864643,NA,NA,NA,NA,200,300.5,97.5,7.79,476,9.350000000000001,25.1,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-01-01
Monterey,2017,2,12.752,127.654,15.028,12.93,0,2.6632,1.736070833,NA,NA,NA,NA,180,220,245,7.470000000000001,NA,8.485,34.3,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-02-01
Monterey,2017,3,10.797,54.259,22.56,13.08,0,4.50670125,0.797738636,589,21,15,15.7,190,50,57,8.1,NA,7.83,33.1,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-03-01
Monterey,2017,4,11.918,38.764,23.308,12.555,1.739,8.305497,0.591603774,617,NA,9.1,16.15,175,57.5,42,8.14,848,8.2,33.3,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-04-01
Monterey,2017,5,16.7,3.142,32.131,12.11,0,13.70112353,0.696733333,NA,NA,NA,NA,203,17,15,7.984999999999999,1323.5,8.17,NA,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-05-01
Monterey,2017,6,20.77,0.269,35.368,12.505,0.364,19.40849,0.662276923,NA,NA,NA,NA,221,11,4.25,7.8,700,6.48,NA,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-06-01
Monterey,2017,7,15.694,0,39.373,12.92,0,6.741928571,0.55863871,NA,NA,NA,NA,259,14.8,4.3,8.05,544,8.2,NA,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-07-01
Monterey,2017,8,17.146,0.013,36.87,15.04,0,3.72786087,0.554674074,NA,NA,NA,NA,290,19,2.3,NA,NA,NA,NA,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-08-01
Monterey,2017,9,7.497,6.531,32.064,16.21,7.474,5.795064286,0.584166667,NA,NA,NA,NA,302,32,2.3,8.14,1232,8.37,25.4,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-09-01
Monterey,2017,10,7.827,8.663,29.942,13.51,0,4.506988235,0.632461538,NA,NA,NA,NA,340,12.3,2.05,7.71,2543,7.99,NA,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-10-01
Monterey,2017,11,7.242,34.236,20.31,14.485,0,2.497944,0.516125,NA,NA,NA,NA,279,6.8,1.2,NA,NA,NA,NA,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-11-01
Monterey,2017,12,6.745,15.028,17.431,13.75,0.13,4.988878947,0.412957895,1970,NA,NA,19.25,685,5.2,2,8.23,2148.5,9.9,29.15,4.816748392,11.530513334,13.018523487,68.69928453,1.53345414,0.281316447,438358,9767.268,198.6552,2.03388706,9353.4858,95.76358302,215.127,2.202529919,2206.627362,46.86573641,44.88030839,2017-12-01
Monterey,2018,1,7.782,104.283,15.213,13.81,0,5.593319705,0.497230435,799,NA,NA,17,240,14,460,7.79,991,8.34,NA,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-01-01
Monterey,2018,2,7.414,12.607,18.312,12.895,0,8.495730789,0.291590476,NA,NA,NA,NA,280,3.8,NA,NA,NA,NA,NA,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-02-01
Monterey,2018,3,8.323,122.19,21.184,12.6,0.827,3.367702029,1.2543125,NA,NA,NA,NA,220,42,130,7.77,586,9.2,27.950000000000003,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-03-01
Monterey,2018,4,11.506,37.058,26.809,12.96,1.171,9.892945652,0.368102041,1233.5,NA,NA,19.5,200,15.6,NA,8.22,1042.5,8.2,25.4,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-04-01
Monterey,2018,5,11.382,4.353,28.692,12.63,0.279,9.925787179,0.359346154,NA,NA,NA,NA,194,14,NA,7.859999999999999,1452.5,8.38,NA,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-05-01
Monterey,2018,6,22.468,0.015,36.118,12.375,0,7.128538846,0.40946,NA,NA,NA,NA,230,14.1,1.025,7.835,722.5,6.07,NA,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-06-01
Monterey,2018,7,18.442,0.003,39.388,14.21,0,5.454130462,0.47644898,NA,NA,NA,NA,230,13,NA,8.31,407,8.43,NA,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-07-01
Monterey,2018,8,11.702,0.685,35.866,14.51,0,6.5342,0.416155556,NA,NA,NA,NA,220,18,21.9,8.13,1156.5,8.3,NA,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-08-01
Monterey,2018,9,8.354,3.869,32.374,14.165,0,6.4623100000000004,0.430066667,NA,NA,NA,NA,310,4,2.7,8.2,1120,8.3,28.35,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-09-01
Monterey,2018,10,7.315,10.355,29.17,15.95,0.921,5.714739333,0.43005,NA,NA,NA,NA,464,5.199999999999999,1.8,NA,390,NA,NA,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-10-01
Monterey,2018,11,6.97,71.18,22.433,16.165,15.678,7.637510256,1.261681818,NA,NA,NA,NA,349,8.4,67.5,7.705,495.5,8.7,28.15,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-11-01
Monterey,2018,12,7.311,58.826,13.846,14.85,3.347,5.174305405,0.610772727,NA,NA,NA,NA,278,7,2.75,7.9,729,7.965,NA,4.83854221,11.516312742,13.096416982,68.66743284,1.542641524,0.214854742,438639,9767.268,199.998,2.047635019,9351.5904,95.74417739,215.6796,2.208187591,2193.216932,46.90528362,44.90907795,2018-12-01
Monterey,2019,1,7.015,112.944,13.715,13.51,0,3.341111111,1.6015625,NA,NA,NA,NA,130,70.6,83.5,7.84,580,9.3,25.299999999999997,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-01-01
Monterey,2019,2,8.483,114.911,11.814,13.505,0,4.695833333,0.765208333,NA,NA,NA,NA,140,72,130,NA,390,NA,NA,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-02-01
Monterey,2019,3,8.567,98.657,19.933,13.1,0.235,6.18954,0.691090909,2160,NA,NA,23,155,51.1,41,7.5,440,NA,NA,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-03-01
Monterey,2019,4,11.347,19.299,24.562,13.65,12.824,18.06666667,0.582904762,NA,NA,NA,NA,170,48.7,0.7250000000000001,NA,NA,NA,NA,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-04-01
Monterey,2019,5,19.07,23.161,27.942,14.28,19.831,9.0025,0.876041667,NA,NA,NA,NA,333,87.2,63.4,8.03,1205,8.3,25.7,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-05-01
Monterey,2019,6,18.589,1.585,34.376,13.98,9.369,3.465,0.72235,NA,NA,NA,NA,175,40.5,0.65,7.76,797.1,7.29,NA,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-06-01
Monterey,2019,7,18.475,0.004,36.617,13.81,0,7.229714286,0.49037037,NA,NA,NA,NA,250,38,0.35,NA,405,NA,NA,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-07-01
Monterey,2019,8,11.99,0,36.373,14.72,0,12.34,0.748,NA,NA,NA,NA,280,53.2,50,NA,NA,NA,NA,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-08-01
Monterey,2019,9,9.464,3.748,33.373,15.265,0,4.166666667,0.85,NA,NA,NA,NA,280,71.25,3.1,8.135000000000002,1155,8.2,25.7,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-09-01
Monterey,2019,10,7.825,5.436,28.306,14.09,0,0.062,0.068,NA,NA,NA,NA,250,1.2,0.41000000000000003,NA,NA,NA,NA,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-10-01
Monterey,2019,11,8.026,43.53,23.432,14.305,0,7.016,0.28475,NA,NA,NA,NA,325,5,NA,NA,NA,NA,NA,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-11-01
Monterey,2019,12,6.89,118.31,12.44,13.91,0,22,0.46,NA,NA,NA,NA,215,2.8,NA,7.64,275,9.149999999999999,26,4.856350633000001,11.49700456,13.211521483,68.5115095,1.5413724910000002,0.262197039,440199,9767.268,201.2715,2.060673466,9349.9533,95.72741631,216.0432,2.211910229,2187.090572,47.0803421,45.06879508,2019-12-01
Monterey,2020,1,7.194,38.662,13.902,12.96,0,8.129875,0.4,NA,NA,NA,NA,180,1.4,NA,NA,NA,NA,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-01-01
Monterey,2020,2,7.551,9.759,19.962,12.66,0,0.0785,0.57,NA,NA,NA,NA,214,3.2,NA,NA,NA,NA,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-02-01
Monterey,2020,3,7.521,82.114,18.688,13.67,6.198,26.024,NA,NA,NA,NA,NA,240,3.6,NA,8.225000000000001,1555,9.649999999999999,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-03-01
Monterey,2020,4,10.656,47.03,26.558,13.45,6.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13,769.5,7.9,25.1,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-04-01
Monterey,2020,5,20.045,5.931,31.679,13.9,11.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-05-01
Monterey,2020,6,21.946,2.188,35.875,13.65,3.259,NA,0.128666667,NA,NA,NA,NA,NA,NA,NA,8.185,732.5,5.445,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-06-01
Monterey,2020,7,18.04,0.554,37.617,14.54,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-07-01
Monterey,2020,8,16.14,0.601,36.122,14.46,0.673,3.153228143,NA,552,NA,NA,18,334,NA,NA,8.184999999999999,1457.85,7.73,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-08-01
Monterey,2020,9,9.851,4.222,37.307,14.775,0,2.083533333,NA,942.5,NA,NA,22,484,NA,NA,8.25,1435,8.49,25.6,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-09-01
Monterey,2020,10,14.075,6.277,31.81,14.89,0,20.2,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-10-01
Monterey,2020,11,7.707,17.126,20.812,12.925,1.675,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-11-01
Monterey,2020,12,7.237,37.477,15.934,11.97,0,0.7,0.57,NA,NA,NA,NA,NA,NA,NA,8.129999999999999,1881,9.7,30.549999999999997,4.877368346000001,11.468404106,13.05242032,68.72802133,1.5461654519999999,0.206317606,440393,9767.268,202.4568,2.072808896,9348.2289,95.70976142,216.5823,2.217429685,2175.244299,47.10977927,45.08865734,2020-12-01
Monterey,2021,1,8.529,123.849,16.932,12.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72,619,8.745000000000001,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-01-01
Monterey,2021,2,7.831,18.799,18.962,12.18,0,4,0.54,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-02-01
Monterey,2021,3,8.552,53.134,20.68,11.56,0,NA,0.65,NA,NA,NA,NA,NA,NA,NA,8.465,1844.5,7.17,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-03-01
Monterey,2021,4,9.881,10.024,29.62,11.5,0,9.055,9.25e-4,NA,NA,NA,13,179,32,NA,8.254999999999999,790.5,8.5,0.13,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-04-01
Monterey,2021,5,17.202,2.319,34.622,11.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02,1136,7.31,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-05-01
Monterey,2021,6,21.281,0.079,38.118,13.71,5.855,NA,0.118,NA,NA,NA,NA,NA,NA,7.31,8.07,53800,NA,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-06-01
Monterey,2021,7,17.968,0.003,39.365,14.39,0,0.03,8.65e-4,NA,NA,NA,18.049999999999997,188.5,NA,NA,8.42,2591,8.29,0.13,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-07-01
Monterey,2021,8,12.807,0,38.111,15.92,0,NA,0.603,NA,NA,NA,NA,NA,NA,1.58,9.31,1110,NA,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-08-01
Monterey,2021,9,9.108,2.666,34.936,16.11,0.461,NA,0.53,NA,NA,NA,NA,NA,NA,NA,8.31,2439,7.890000000000001,25.4,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-09-01
Monterey,2021,10,8.73,37.559,26.553,14.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.93,1159,7.12,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-10-01
Monterey,2021,11,8.024,22.254,22.399,14.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-11-01
Monterey,2021,12,7.563,105.468,11.781,13.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81,777,9.2,NA,4.905014403,11.423117427,11.618926179999999,70.24328949,1.524979932,0.158692136,437429,9767.268,203.6034,2.084548105,9345.8592,95.68549977,217.8054,2.229952122,2148.436617,46.80457844,44.7851948,2021-12-01
Monterey,2022,1,7.214,15.597,16.215,13.05,0,NA,NA,NA,NA,NA,9.7,127,NA,NA,8.34,125,11.5,0.09,4.927091394,11.338291444,11.437244607,70.49427498,1.531440467,0.14857133,436584,9767.268,204.6069,2.094822216,9343.9764,95.66622314,218.6847,2.238954639,2133.769682,46.72357691,44.69868135,2022-01-01
Monterey,2022,2,7.136,12.051,20.683,12.735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.927091394,11.338291444,11.437244607,70.49427498,1.531440467,0.14857133,436584,9767.268,204.6069,2.094822216,9343.9764,95.66622314,218.6847,2.238954639,2133.769682,46.72357691,44.69868135,2022-02-01
Monterey,2022,3,8.935,40.505,26.054,11.72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.215,1619,8,25.549999999999997,4.927091394,11.338291444,11.437244607,70.49427498,1.531440467,0.14857133,436584,9767.268,204.6069,2.094822216,9343.9764,95.66622314,218.6847,2.238954639,2133.769682,46.72357691,44.69868135,2022-03-01
